lblPPI,Unit Price,,,,,,,,
lblPreambleHeading,Message received!,,,,,,,,
lblPrice,Price,,,,,,,,
lblPrice:,Price:,,,,,,,,
lblProducing:,Producing:,,,,,,,,
lblRegistry,Registry,,,,,,,,
lblRemainTime:,Remaining Time:,,,,,,,,
lblRevenue:,Revenue:,,,,,,,,
lblRunning,running,,,,,,,,
lblSale,Sale,,,,,,,,
lblSellCount:,Sell Count:,,,,,,,,
lblSince,Since,,,,,,,,
lblSinglePlayer,Single Player,,,,,,,,
lblStatus,Status,,,,,,,,
lblSupporter,Supporter,,,,,,,,
lblTeleporting,Teleporting...,,,,,,,,
lblTextColor,Text Color,,,,,,,,
lblToPay:,To Pay:,,,,,,,,
lblTotal:,Total:,,,,,,,,
lblTotalProdTime:,Total Production Time:,,,,,,,,
lblTradingStation,Trading Station,,,,,,,,
lblTradingStation:,Trading Station:,,,,,,,,
lblTrustedServer,Verified Server,,,,,,,,
lblVendor,Vendor,,,,,,,,
lblWaitingForServerApproval,Waiting for server approval...,,,,,,,,
lblWidthdraw:,Withdraw:,,,,,,,,
lblYourTasks:,Tasks:,,,,,,,,
Source Quality:,Source Quality:,,,,,,,,
lscPreAlphaBody,"- A whole solar system with more planets (in later development, a whole procedurally generated galaxy)\n- Bigger planets and much more distance between planets\n- No multiplayer restrictions any more, dedicated servers and full PvP support\n- No restricte",,,,,,,,
lscPreAlphaHeader,This version is still in Pre-Alpha and has some limitations!,,,,,,,,
lscPreAlphaLine1,What to expect from the Alpha:,,,,,,,,
lscPreAlphaLink,"For more information about the limitations and our roadmap, please visit our website http://empyriongame.com/roadmap",,,,,,,,
lpsAlienWorld,Alien worlds are full of hidden dangers,,,,,,,,
lpsAlienWorld2,Your armor protects you against environmental hazards,,,,,,,,
lpsArachnids,Beware of dangerous Arachnids on desert planets,,,,,,,,
lpsAsteroidField,It pays out to capture a freighter and loot its cargo,,,,,,,,
lpsAsteroidsSathium,Be careful when you traverse an asteroid field,,,,,,,,
lpsBaseAttack,Prepare your base against deadly base attack drones,,,,,,,,
lpsBaseInWater,A base in the water makes oxygen production easier,,,,,,,,
lpsBaseOnMountain,Watch out for outposts that can contain useful equipment,,,,,,,,
lpsBeWellPrepared,Be well prepared for the next adventure,,,,,,,,
lpsCivilians,Visit trading stations and the aliens that hang around there,,,,,,,,
lpsComfortableHome,Make yourself comfortable at home,,,,,,,,
lpsDangerousCreatures,Be prepared to engage some creepy creatures,,,,,,,,
lpsDrillModule,Use your drill module for mining on a planet,,,,,,,,
lpsDropship,Use a dropship to deploy troops on a planet,,,,,,,,
lpsEdiblePlants,Find out which plants are edible,,,,,,,,
lpsErestrumOnIce,Snow planets are the home of the dangerous Ice Golems,,,,,,,,
lpsEscapePod,Don't forget to take your belongings from the escape pod,,,,,,,,
lpsExploreVessel,Use your small vessel for fast exploration,,,,,,,,
lpsFancyHome,Build yourself a fancy home,,,,,,,,
lpsFindGoodSpot,Find a good spot for your base,,,,,,,,
lpsForestPlanet,Forest planets are the home of dangerous spiders,,,,,,,,
lpsHelmetAtmo,Take off your helmet in breathable atmospheres to save oxygen,,,,,,,,
lpsHelmetForDiving,For diving you need to wear your helmet,,,,,,,,
lpsHoverVessel,Hover vessels can serve as heavy combat tanks,,,,,,,,
lpsLootPOI,Be sure to search for valuable loot in POIs,,,,,,,,
lpsMechanoid,Mechanoid robots can be deadly opponents,,,,,,,,
lpsMotorbike,Your motorbike is useful for fast exploration,,,,,,,,
lpsNightVision,Use your night vision goggles to see the enemy before he sees you,,,,,,,,
lpsNonHostileCreatures,Not all creatures are hostile,,,,,,,,
lpsOrbitalStation,Visit interesting orbital stations,,,,,,,,
lpsOutside,"Before you venture outside, make sure that the coast is clear",,,,,,,,
lpsOverseers,Alien bugs can spread dangerous diseases,,,,,,,,
lpsOxygenSupply,Always be sure to have enough oxygen supply,,,,,,,,
lpsPassenger,Use passenger seats to give your buddy a ride,,,,,,,,
lpsPlanetVessel,AI planet vessels can have devastating fire power,,,,,,,,
lpsPortal,Portals connect you to hidden and mysterious worlds,,,,,,,,
lpsPrepareForNight,Be prepared for the night,,,,,,,,
lpsRadiatedFog,Be sure to find shelter when radiated fog is appearing,,,,,,,,
lpsRadiation,Radiation is merciless,,,,,,,,
lpsRadiation2,Radiated fog can be deadly,,,,,,,,
lpsRain,The weather can change fast on temperate planets,,,,,,,,
lpsRaptors,Raptors are fast and deadly predators,,,,,,,,
lpsResourceAsteroids,Asteroids provide you with valuable resources,,,,,,,,
lpsSpaceDrone,Be sure to loot the wreckage of space drones after destruction,,,,,,,,
lpsSpaceNebula,Space nebula can be of stunning beauty,,,,,,,,
lpsStrangePlants,Watch out for strange plants on lava planets,,,,,,,,
lpsSurvivalConstructor,The oxygen generator is your life insurance,,,,,,,,
lpsTemperatePlanetAtmo,Temperate planets often have a breathable atmosphere,,,,,,,,
lpsTradingStation,Trading stations are entertaining places,,,,,,,,
lpsTroopTransport,Alien troop transports can bring deadly reinforcement,,,,,,,,
lpsTurretDrill,Use your turret drill for asteroid mining,,,,,,,,
lpsUseSpotlights,Use spotlights to explore during night,,,,,,,,
lpsWellEquipped,Be well equipped in your base,,,,,,,,
lpsWreckage,Wreckage POIs can help you to stay alive in the beginning,,,,,,,,
Barren,Barren,,,,,,,,
Current / Mean Temperature:,Current / Mean Temperature:,,,,,,,,
Current Target,Current Target,,,,,,,,
Desert,Desert,,,,,,,,
Difficulty,Difficulty,,,,,,,,
Difficulty:,Difficulty:,,,,,,,,
Distance,Distance,,,,,,,,
Gravity,Gravity,,,,,,,,
Lava,Lava,,,,,,,,
Length of Day:,Length of Day:,,,,,,,,
Lock Target,Lock Target,,,,,,,,
Mode,Mode,,,,,,,,
Mode:,Mode:,,,,,,,,
PvE,PvE,,,,,,,,
PvP,PvP,,,,,,,,
Resources,RESOURCES,,,,,,,,
Snow,Snow,,,,,,,,
Space,Space,,,,,,,,
Temperate,Temperate,,,,,,,,
Type,Type,,,,,,,,
mapAtmoDensity,Atmosphere Density:,,,,,,,,
mapAtmosphereO2,O2 Content / Breathable:,,,,,,,,
mapDescription,DESCRIPTION,,,,,,,,
mapDistance,Distance:,,,,,,,,
mapIcon,Icon,,,,,,,,
mapLineOrange,15 - 20 AU,,,,,,,,
mapLineRed,20 - 25 AU,,,,,,,,
mapLineWormhole,Wormhole,,,,,,,,
mapLineYellow,< 15 AU,,,,,,,,
mapMarkersHeader,MAP MARKERS,,,,,,,,
mapO2ContentBreathable,O2 Content / Breathable:,,,,,,,,
mapPlanetInfoHeader,PLANET INFO,,,,,,,,
mapRadiation,Radiation:,,,,,,,,
mapTempMinMax,Temperature (Min/Max):,,,,,,,,
mapWeather,Weather:,,,,,,,,
mpwMapTitle,MAP,,,,,,,,
mpwMarketplaceTitle,MARKETPLACE,,,,,,,,
mnuActions,Actions,,,,,,,,
mnuAmbientVolume,Ambient Volume,,,,,,,,
mnuAmountofOre,Amount of Ore per Deposit:,,,,,,,,
mnuApply,Apply,,,,,,,,
mnuAspectRatioHint,(Only resolutions with native aspect ratio (marked with *) can be used for Fullscreen mode),,,,,,,,
mnuAsteroids,Asteroids:,,,,,,,,
mnuBlockCount_b,Block Count:,,,,,,,,
mnuBloom,Bloom,,,,,,,,
mnuBrightness,Brightness,,,,,,,,
mnuCelcius,Celsius,,,,,,,,
mnuCharacterTextureResHalf,Half,,,,,,,,
mnuCharacterTextureResMax,Max,,,,,,,,
mnuCharacterTextureResolution,Character Texture Resolution,,,,,,,,
mnuCharacterTextureResQuarter,Quarter,,,,,,,,
mnuConstructorCraftSpeed,Constructor Craft Speed:,,,,,,,,
mnuContent,Content,,,,,,,,
mnuContrast,Contrast,,,,,,,,
mnuCustom,Custom,,,,,,,,
mnuDecoDistance,Deco Distance,,,,,,,,
mnuDecoDistanceFar,Far,,,,,,,,
mnuDecoDistanceMedium,Medium,,,,,,,,
mnuDecoDistanceNear,Near,,,,,,,,
mnuDegredation,Degradation Speed:,,,,,,,,
mnuDeposits,Deposits:,,,,,,,,
mnuDescription,Description,,,,,,,,
mnuDifficultyPreset,Difficulty Preset:,,,,,,,,
mnuDifficultySettings,Difficulty Settings:,,,,,,,,
mnuDroneBaseAttack,Drone Base Attack:,,,,,,,,
mnuEAC,Start with EAC:,,,,,,,,
mnuEnemyDifficulty,Enemy Difficulty:,,,,,,,,
mnuEscapePodContent,Start Equipment:,,,,,,,,
mnuFacebook,Facebook,,,,,,,,
mnuFahrenheit,Fahrenheit,,,,,,,,
mnuFOV,FOV,,,,,,,,
mnuFramerate,Max Framerate,,,,,,,,
mnuGameOptionsTitle,GAME OPTIONS,,,,,,,,
mnuGamma,Gamma,,,,,,,,
mnuGrassDistance,Grass Distance,,,,,,,,
mnuGrassDistanceFar,Far,,,,,,,,
mnuGrassDistanceMedium,Medium,,,,,,,,
mnuGrassDistanceNear,Near,,,,,,,,
mnuHoverLabelEAC,This determines if Empyrion is started the next time with or without EAC protection (requires restart of Empyrion),,,,,,,,
mnuHoverLabelIngameHints,Here you can choose to have in-game hints in Survival mode enabled or disabled.,,,,,,,,
mnuHoverLabelServerPort,This is the port if you are server in a multiplayer game.,,,,,,,,
mnuHoverLabelTempFormat,This determines if the temperature is shown in Celsius or Fahrenheit,,,,,,,,
mnuIntro Akua,"[c][d29818]Difficulty: Easy[-][/c]\nAkua is a temperate planet with vast oceans, volcanic islands and large continents with mountain ranges. It has a breathable atmosphere. The average temperature is 23°C and gravity amounts to 0.84g.",,,,,,,,
mnuIntro Masperon,"[c][d29818]Difficulty: Hard[-][/c]\nMasperon is a very hostile but beautiful alien planet with mountain ranges, lakes and plains lying in the fog. The atmosphere is not breathable or at least no human ever tried it. However, oxygen can be generated from the water of the hidden lakes. Some resources can only be found in POIs. [c][e02020]Be warned, choosing this planet as the survival start is recommended for very experienced players only.[-][/c]",,,,,,,,
mnuIntro Ningues,"[c][d29818]Difficulty: Medium[-][/c]\nNingues is an ice planet with steep mountains, large plains and hot springs. There is no breathable atmosphere but oxygen can be generated from the snow. [c][e02020]Be warned, choosing this planet as the survival start is recommended for experienced players only.[-][/c]",,,,,,,,
mnuIntro Omicron,"[c][d29818]Difficulty: Medium[-][/c]\nOmicron is a desert planet with mountain ranges, lakes, plains and rugged terrain. The atmosphere is relatively thin and non breathable. However, oxygen can be generated from the water of the lakes. [c][e02020]Be warned, choosing this planet as the survival start is recommended for experienced players only.[-][/c]",,,,,,,,
mnuIntro Omicron Orbit,The space around the planet Omicron contains a small asteroid field and an abandoned research facility.,,,,,,,,
mnuManualCompletionHint,(* = can be manually completed),,,,,,,,
mnuMaxLOD,LOD Quality,,,,,,,,
mnuMaxLODHigh,High,,,,,,,,
mnuMaxLODLow,Low,,,,,,,,
mnuMaxLODMedium,Medium,,,,,,,,
mnuMeteoritesDepletion,Meteorites (Depletion):,,,,,,,,
mnuMeteoritesRandom,Meteorites (Random):,,,,,,,,
mnuNewGameName,NewGame,,,,,,,,
mnuNoBlueprints,No Blueprints,,,,,,,,
mnuNoBlueprintSelected,No Blueprint selected,,,,,,,,
mnuNoBpInFactory,No Blueprint in Factory,,,,,,,,
mnuNumberofDeposits,Number of Deposits:,,,,,,,,
mnuOverallDronePresence,Overall Drone Presence:,,,,,,,,
mnuPDA,PDA,,,,,,,,
mnuPlayerProgression,Player Progression:,,,,,,,,
mnuQualityBest,Best Quality: Shadow of lights enabled. High-res textures. High-res reflection probe for water. Maximum rendering distance for decorations and highest grass density. Best quality for LODs.,,,,,,,,
mnuQualityFast,Least Quality: Shadow of lights disabled. Medium-res textures. Low-res reflection probe for water. Lowest rendering distance for decorations and lowest grass density. Low quality for LODs.,,,,,,,,
mnuQualityGood,Good Quality: Shadow of lights disabled. High-res textures. High-res reflection probe for water. Medium rendering distance for decorations and medium grass density. Medium quality for LODs.,,,,,,,,
mnuQualityPreset,Quality Preset,,,,,,,,
mnuRateofNPCSpawn,Rate of NPC Spawn:,,,,,,,,
mnuReflections,Sky Reflections Quality,,,,,,,,
mnuReflectionsHigh,High,,,,,,,,
mnuReflectionsLow,Low,,,,,,,,
mnuReflectionsMedium,Medium,,,,,,,,
mnuReflectionsOff,Off,,,,,,,,
mnuResolution,Resolution,,,,,,,,
mnuResourceIntake,Intake,,,,,,,,
mnuRespawnHomeInfo,Respawn at your home base on {0}.\n[c][1eab11]This is a safe option for respawning.[-][/c],,,,,,,,
mnuRespawnHomeMoving,Your home base may not move,,,,,,,,
mnuRespawnHomeNoSpawnPoint,Your home base has no medic station,,,,,,,,
mnuRespawnHomeUndef,Cannot spawn on your home base,,,,,,,,
mnuRespawnNotFound,Your home base was not found,,,,,,,,
mnuRespawnWrongFaction,Your home base has the wrong faction,,,,,,,,
mnuRespFreshStartTitle,Fresh Start,,,,,,,,
mnuRespHomeTitle,Home Base,,,,,,,,
mnuRespLocalDesc,Respawn near your death location.\n[c][d23b18]WARNING: You might re-spawn in deadly environment again.[-][/c],,,,,,,,
mnuRespLocalTitle,Current Location,,,,,,,,
mnuRespNearSpawnPointDesc,Respawn at {0}.\n[c][1eab11]This is a safe option for respawning.[-][/c],,,,,,,,
mnuRespNearSpawnPointTitle,Nearest Medic Station/Clone Chamber,,,,,,,,
mnuScenario,Scenario:,,,,,,,,
mnuShadows,Shadow Quality,,,,,,,,
mnuShadowsHigh,High,,,,,,,,
mnuShadowsLow,Low,,,,,,,,
mnuShadowsMedium,Medium,,,,,,,,
mnuShadowsOff,Off,,,,,,,,
mnuSharpen,Image Processing,,,,,,,,
mnuSizeWHD:_,Size (WxHxD):,,,,,,,,
mnuSrc,Src,,,,,,,,
mnuSSAO,SSAO,,,,,,,,
mnuSSRR,Screen Space Reflections,,,,,,,,
mnuStartWorldChangeDefault,You will re-start the game on {0}.,,,,,,,,
mnuStartWorldChangeEscapePod,You will re-restart the game on {0} in your escape pod.,,,,,,,,
mnuStartWorldChangeStructure,You will re-start the game on {0} at {1}.,,,,,,,,
mnuStartWorldWarning,[c][ff4040]Note: All other players will lose their inventory and get respawned with you.,,,,,,,,
mnuStructuresAvailable,Structures Used:,,,,,,,,
mnuTempFormat,Units of Temperature,,,,,,,,
mnuTempRadImpact,Temperature / Radiation Impact:,,,,,,,,
mnuTextureResHalf,Half,,,,,,,,
mnuTextureResMax,Max,,,,,,,,
mnuTextureResolution,Texture Resolution,,,,,,,,
mnuTitleBlueprints,Blueprints,,,,,,,,
mnuTitleInfos,Info,,,,,,,,
mnuTitleResourcesAndTime,Resources / Time,,,,,,,,
mnuTitleServerConfig,Server Configuration,,,,,,,,
mnuTopics,Topics,,,,,,,,
mnuTutorial,START TUTORIAL,,,,,,,,
mnuTutorialName,Tutorial,,,,,,,,
mnuTwitter,Twitter,,,,,,,,
mnuVSync,VSync,,,,,,,,
mnuWindowDarkening,Background Darkening:,,,,,,,,
mnuWorkshop,Workshop,,,,,,,,
mnuWorldAtmoDensity,Atmosphere Density:,,,,,,,,
mnuWorldDifficulty,Difficulty:,,,,,,,,
mnuWorldGravity,Gravity:,,,,,,,,
mnuWorldMode,Mode:,,,,,,,,
mnuWorldOrigin,Origin:,,,,,,,,
mnuWorldRadiation,Radiation:,,,,,,,,
mnuWorldTemp,Temperature (Min/Max):,,,,,,,,
mnuWorldType,Type:,,,,,,,,
mnuWorldWeather,Weather:,,,,,,,,
mnuBpName_b,Name:,,,,,,,,
mnuBpType_b,Type:,,,,,,,,
msgAEnteredB,Player {0} entered {1},,,,,,,,
msgAEnteredGame,Player {0} entered the game,,,,,,,,
msgAHasBeenKilled,{0} has been killed,,,,,,,,
msgAKilledB,{0} killed {1},,,,,,,,
msgALeftB,Player {0} left {1},,,,,,,,
msgALeftGame,Player {0} left the game,,,,,,,,
msgFeatureDisabledInExperimental,Feature is currently disabled in Experimental version,,,,,,,,
msgInternalErrorOccured,An internal error occured!\nPlease insert a short description in the prepared email - thank you!,,,,,,,,
msgPdaChapterDeactivated,"""{0}"" has been deactivated.\nReactivate in PDA ({keybind(PDA)}) to start again.",,,,,,,,
msgSignalName_X_AlreadyUsed,Signal name '{0}' is already used,,,,,,,,
msgWantoToSellXItemsWithYFee,You want to sell {0}x '{1}' for {2}.\nThe Marketplace fee will be {3} which cannot be refunded.,,,,,,,,
otwFillOxygen,Fill Oxygen,,,,,,,,
otwNumberofTanks,Number of Tanks:,,,,,,,,
otwOxygen,Oxygen,,,,,,,,
otwTotalCapacity,Total Capacity:,,,,,,,,
otwTotalContent,Total Content:,,,,,,,,
otwWithdraw,Withdraw Oxygen,,,,,,,,
pdaShowHud,Show in HUD,,,,,,,,
pdaChapter,Chapter,,,,,,,,
pdaFAQ,FAQ,,,,,,,,
pdaMission,Mission,,,,,,,,
pdwPDATitle,PDA,,,,,,,,
placeEverywhere,All Objects,,,,,,,,
ArmorHeavy,Heavy Armor,,,,,,,,
ArmorHeavyEpic,Epic Heavy Armor,,,,,,,,
ArmorLight,Light Armor,,,,,,,,
ArmorLightEpic,Epic Light Armor,,,,,,,,
ArmorMedium,Medium Armor,,,,,,,,
ArmorMediumEpic,Epic Medium Armor,,,,,,,,
EVABoost,EVA Boost,,,,,,,,
EVABoostEpic,Epic EVA Boost,,,,,,,,
InsulationBoost,Insulation Boost,,,,,,,,
InsulationBoostEpic,Epic Insulation Boost,,,,,,,,
JetpackBoost,Jetpack Boost,,,,,,,,
JetpackBoostEpic,Epic Jetpack Boost,,,,,,,,
MobilityBoost,Mobility Boost,,,,,,,,
MobilityBoostEpic,Epic Mobility Boost,,,,,,,,
MultiBoost,Multi Boost,,,,,,,,
MultiBoostEpic,Epic Multi Boost,,,,,,,,
OxygenBoost,Oxygen Tank Boost,,,,,,,,
OxygenBoostEpic,Epic Oxygen Tank Boost,,,,,,,,
RadiationBoost,Radiation Protection Boost,,,,,,,,
RadiationBoostEpic,Epic Radiation Protection Boost,,,,,,,,
NightVision,Night Vision Goggles,,,,,,,,
GenderBender,Use Male Armor,,,,,,,,
pswBodyStyles,Body Type:,,,,,,,,
pswExtraColor,Extra Color:,,,,,,,,
pswFace,Face:,,,,,,,,
pswFaceStyles,Beard Style:,,,,,,,,
pswFemale,Female,,,,,,,,
pswGender,Gender:,,,,,,,,
pswHairColor,Hair Color:,,,,,,,,
pswHairStyles,Hair Style:,,,,,,,,
pswMainColor,Main Color:,,,,,,,,
pswMale,Male,,,,,,,,
pswPlayerName,Player Name:,,,,,,,,
pswSkinColor,Skin Color:,,,,,,,,
pswZoom,Zoom,,,,,,,,
plwArmorHint,You must use the Armor Locker to change Armors,,,,,,,,
plwPlayerTitle,PLAYER,,,,,,,,
Alien_artifact_obelisk,Alien Artifact,,,,,,,,
Asteroid_resource01,Asteroid,,,,,,,,
BA_AbandonedFactory,Abandoned Factory,,,,,,,,
BA_AbandonedMine,Abandoned Mine,,,,,,,,
BA_AlienTower1,Alien Tower V1,,,,,,,,
BA_AlienTower2,Alien Tower V2,,,,,,,,
BA_AlienTower3,Alien Tower V3,,,,,,,,
BA_AlienTower4,Alien Tower V4,,,,,,,,
BA_Archeology-CivilSettlement-B,Excavation site,,,,,,,,
BA_BG-Central-Hub-Cluster,Large Outpost,,,,,,,,
BA_BG-Farm-Cluster,Farm,,,,,,,,
BA_BG-Research-Cluster-A,Research Outpost Alpha,,,,,,,,
BA_BG-Research-Cluster-B,Research Outpost Beta,,,,,,,,
BA_BG-Residential-Cluster,Residental Complex,,,,,,,,
BA_BG-Shuttle-Hub-Cluster,Small Outpost,,,,,,,,
BA_CivilSettlement-A,Supply Station,,,,,,,,
BA_CivilSettlement-B,Large Residental Complex,,,,,,,,
BA_Dead8Eye-HQ,Alien Base,,,,,,,,
BA_DroneBase_Norvena,Drone Base,,,,,,,,
BA_DroneBase_Pharos,Drone Base,,,,,,,,
BA_DroneBase_Savinwraith,Drone Base,,,,,,,,
BA_Epsilon_DroneBase,Drone Base,,,,,,,,
BA_EpsilonAdvComCenter,Epsilon ComCenter MKII,,,,,,,,
BA_EpsilonAdvFortress,Epsilon Fortress MKII,,,,,,,,
BA_EpsilonAdvOutpost,Epsilon Outpost MKII,,,,,,,,
BA_EpsilonAdvSpaceport,Epsilon Spaceport MKII,,,,,,,,
BA_EpsilonComCenter,Epsilon ComCenter MKI,,,,,,,,
BA_EpsilonDefenceI,Epsilon Defence I,,,,,,,,
BA_EpsilonDefenceII,Epsilon Defence II,,,,,,,,
BA_EpsilonDroneFactory,Epsilon Weapon Factory,,,,,,,,
BA_EpsilonFactory,Epsilon Factory,,,,,,,,
BA_EpsilonFortress,Epsilon Fortress MKI,,,,,,,,
BA_EpsilonKraftwerk,Epsilon Power Station,,,,,,,,
BA_EpsilonOutpost,Epsilon Outpost MKI,,,,,,,,
BA_EpsilonSpaceport,Epsilon Spaceport MKI,,,,,,,,
BA_GhostAdvDronePort,Ghost Drone Port MKII,,,,,,,,
BA_GhostAdvPowerStation,Ghost Power Station MKII,,,,,,,,
BA_GhostAdvStealth,Ghost Stealth MKII,,,,,,,,
BA_GhostAdvSupport,Ghost Support MKII,,,,,,,,
BA_GhostDronePort,Ghost Drone Port MKI,,,,,,,,
BA_GhostPowerStation,Ghost Power Station MKI,,,,,,,,
BA_GhostRider_DroneBase,Drone Base,,,,,,,,
BA_GhostRiderBaseI,Ghost Rider Base I,,,,,,,,
BA_GhostRiderBaseII,Ghost Rider Base II,,,,,,,,
BA_GhostRiderBiolab,Ghost Rider Biolab,,,,,,,,
BA_GhostRiderDefenceI,Ghost Rider Defence II,,,,,,,,
BA_GhostRiderDefenceII,Ghost Rider Defence II,,,,,,,,
BA_GhostRiderDefenceIII,Ghost Rider Defence III,,,,,,,,
BA_GhostRiderDefenceIV,Ghost Rider Defence IV,,,,,,,,
BA_GhostRiderHQ,Ghost Rider HQ,,,,,,,,
BA_GhostStealth,Ghost Stealth MKI,,,,,,,,
BA_GhostSupport,Ghost Support MKI,,,,,,,,
BA_HabitatBeta,Alien Base,,,,,,,,
BA_MiningComplex,Xenu Mining Complex,,,,,,,,
BA_OrbitalSpire,Alien Base,,,,,,,,
BA_PF1,Alien Base,,,,,,,,
BA_PF7,Alien Base,,,,,,,,
BA_Rados_DroneBase,Drone Base,,,,,,,,
BA_Rados_MissileSilo,Rados Missile Silo,,,,,,,,
BA_RadosAdvBase,Rados Base MKII,,,,,,,,
BA_RadosAdvComCenter,Rados ComCenter MKII,,,,,,,,
BA_RadosAdvOxyDepot,Rados Oxygen Depot MKII,,,,,,,,
BA_RadosAdvSupplyStation,Rados Supply Station MKII,,,,,,,,
BA_RadosBase,Rados Base MKI,,,,,,,,
BA_RadosComCenter,Rados ComCenter MKI,,,,,,,,
BA_RadosDefenceI,Rados Defence I,,,,,,,,
BA_RadosDefenceII,Rados Defence II,,,,,,,,
BA_RadosDefenceIII,Rados Defence III,,,,,,,,
BA_RadosFuelDepot,Rados Fuel Depot,,,,,,,,
BA_RadosOxyDepot,Rados Oxygen Depot MKI,,,,,,,,
BA_RadosPowerStation,Rados Power Station,,,,,,,,
BA_RadosRefinery,Rados Refinery,,,,,,,,
BA_RadosSupplyStation,Rados Supply Station MKI,,,,,,,,
BA_Spaceport-CivilSettlement-B,Logistics Center,,,,,,,,
BA_SpireSatellite,Alien Base,,,,,,,,
BA_TalonGuardianTempel,Talon Guardian Temple,,,,,,,,
BA_TalonGuardianVillage,Talon Guardian Village,,,,,,,,
BA_TransportationStation,Transportation Hub,,,,,,,,
BA_Tribal-VillageStone-10,Village,,,,,,,,
BA_Tribal-VillageStone-11,Village,,,,,,,,
BA_Tribal-VillageStone-7p2,Village,,,,,,,,
BA_Tribal-VillageStone-8p2,Village,,,,,,,,
BA_Tribal-VillageWood-12,Village,,,,,,,,
BA_Tribal-VillageWood-6p2,Village,,,,,,,,
BA_Tribal-VillageWood-9p2,Village,,,,,,,,
BA_Unknown-Artifact,Unknown Artifact,,,,,,,,
BA_Unknown-Structure,Unknown Structure,,,,,,,,
BA_Xenu_DroneBase,Drone Base,,,,,,,,
BA_XenuAdvArmory,Xenu Armory MKII,,,,,,,,
BA_XenuAdvPowerStation,Xenu PowerStation MKII,,,,,,,,
BA_XenuAdvRadar,Xenu Radar MKII,,,,,,,,
BA_XenuAdvSpaceport,Xenu Spaceport MKII,,,,,,,,
BA_XenuAdvVehiclePort,Xenu Vehicle Port MKII,,,,,,,,
BA_XenuArmory,Xenu Armory MKI,,,,,,,,
BA_XenuColony,Xenu Colony,,,,,,,,
BA_XenuDefenceI,Xenu Defence I,,,,,,,,
